id,listing_url,name,picture_url,host_name,host_since,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
758710233161599563,https://www.airbnb.com/rooms/758710233161599563,Classic Amsterdam Houseboat,https://a0.muscache.com/pictures/e19723e5-c3d8-47ae-8403-e640356900ed.jpg,Jeff,2016-09-26,t,t,Centrum-Oost,52.37201295579120,4.906106207289390,Private room in houseboat,Private room,2,$140.00,1,2,5.0,5.0,5.0,5.0,5.0,4.5,4.0
759191307156014611,https://www.airbnb.com/rooms/759191307156014611,Light and spacious apartment in Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-759191307156014611/original/76c0f03e-c7b0-4daa-8cde-2ce7182e8800.jpeg,Alba,2015-06-18,f,t,De Baarsjes - Oud-West,52.371772569451700,4.862116651101810,Entire condo,Entire home/apt,2,$200.00,4,0,,,,,,,
759193470883475894,https://www.airbnb.com/rooms/759193470883475894,Spacious & Stylish 2floor apartment +roofterrace,https://a0.muscache.com/pictures/miso/Hosting-759193470883475894/original/00f18faa-faea-4fe1-b3e6-111b2052a1fe.jpeg,Remy,2015-10-04,f,t,Bos en Lommer,52.37762740000000,4.8554412,Entire condo,Entire home/apt,2,$89.00,1,0,,,,,,,
759306758332746793,https://www.airbnb.com/rooms/759306758332746793,Urban family appartement,https://a0.muscache.com/pictures/miso/Hosting-759306758332746793/original/7fb0e5b7-0b5a-49c3-be3c-68edaca02dd6.jpeg,Lennaert & Danielle,2014-02-03,f,t,IJburg - Zeeburgereiland,52.37503964230550,4.966575852802930,Entire condo,Entire home/apt,4,$123.00,3,0,,,,,,,
759313009650288453,https://www.airbnb.com/rooms/759313009650288453,Lovely renovated 1 bedroom apartment.,https://a0.muscache.com/pictures/miso/Hosting-759313009650288453/original/684550e5-5595-4cbe-a350-bb668e8da9e4.jpeg,Gabriela,2012-10-01,f,t,Slotervaart,52.355532676613900,4.830992310282760,Entire condo,Entire home/apt,2,$150.00,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
759369065673960647,https://www.airbnb.com/rooms/759369065673960647,Apartment in trendy East,https://a0.muscache.com/pictures/miso/Hosting-759369065673960647/original/415da37d-e112-48e1-b882-b85bdf5ade04.jpeg,Bora,2011-12-04,f,t,Oud-Oost,52.3630285,4.9283155,Entire condo,Entire home/apt,2,$120.00,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
759406670107114868,https://www.airbnb.com/rooms/759406670107114868,Beautiful apartment in Willemspark neighborhood,https://a0.muscache.com/pictures/miso/Hosting-759406670107114868/original/8325b2ef-b6c8-4adf-b0fc-3bfe72fff992.jpeg,Robert,2014-04-09,f,t,Zuid,52.356571,4.8722192,Entire condo,Entire home/apt,4,$400.00,4,0,,,,,,,
759934428377079565,https://www.airbnb.com/rooms/759934428377079565,Appartement NH,https://a0.muscache.com/pictures/miso/Hosting-759934428377079565/original/91cfa51a-4bf8-4804-bec9-2146ebaf5608.jpeg,Camille,2013-07-23,f,t,Centrum-Oost,52.368754562581600,4.908623600000020,Entire rental unit,Entire home/apt,4,$149.00,2,1,5.0,4.0,4.0,5.0,5.0,5.0,4.0
760097109662717009,https://www.airbnb.com/rooms/760097109662717009,Apartment in Amsterdam West,https://a0.muscache.com/pictures/miso/Hosting-760097109662717009/original/20502fa7-cfbc-4381-8900-bf467ee53136.jpeg,Thomas,2016-03-21,f,t,Bos en Lommer,52.38368869287380,4.850840233331970,Entire condo,Entire home/apt,4,$157.00,2,0,,,,,,,
760097686808274039,https://www.airbnb.com/rooms/760097686808274039,Very light canal view apartment close to centre,https://a0.muscache.com/pictures/miso/Hosting-20357045/original/d26e01fe-81ba-4cad-95bd-04e907ef504d.jpeg,Bart,2013-12-18,f,t,Bos en Lommer,52.37756804537300,4.860694173958660,Entire rental unit,Entire home/apt,2,$250.00,2,0,,,,,,,
760616090073117068,https://www.airbnb.com/rooms/760616090073117068,Lovely central 1-bedroom condo with private garden,https://a0.muscache.com/pictures/miso/Hosting-760616090073117068/original/4d5f3205-e0fa-4e9f-ad9a-04de58020ae6.jpeg,Wouter,2017-02-05,f,t,De Baarsjes - Oud-West,52.3687816,4.851457800000000,Entire condo,Entire home/apt,4,$230.00,2,0,,,,,,,
760673740757284433,https://www.airbnb.com/rooms/760673740757284433,Jordaan Loft on Canal,https://a0.muscache.com/pictures/miso/Hosting-760673740757284433/original/3a2202de-5cd2-4497-9508-0dc1f9ad9d0b.jpeg,Florian,2012-11-13,f,t,Centrum-West,52.36807840000000,4.880649,Entire loft,Entire home/apt,2,$446.00,4,0,,,,,,,
760680199430014122,https://www.airbnb.com/rooms/760680199430014122,Huis op de begane grond met tuin in leuke buurt,https://a0.muscache.com/pictures/miso/Hosting-760680199430014122/original/15ef9a87-0047-4533-b1e9-367e2670b9d6.jpeg,Sophie,2014-05-06,f,t,De Baarsjes - Oud-West,52.37143498951060,4.856123339348280,Entire condo,Entire home/apt,2,$250.00,2,0,,,,,,,
760753890049135817,https://www.airbnb.com/rooms/760753890049135817,Mooi jaren 30 appartement in Amsterdam!,https://a0.muscache.com/pictures/miso/Hosting-760753890049135817/original/16638e47-dc7d-4ac0-b1b8-275e6f7cffff.jpeg,Kaj,2022-06-14,f,f,De Baarsjes - Oud-West,52.37121090000000,4.8631888,Entire condo,Entire home/apt,2,$140.00,1,0,,,,,,,
760775150202423066,https://www.airbnb.com/rooms/760775150202423066,Cosy Trendy Design Apartment in Amsterdam Center,https://a0.muscache.com/pictures/miso/Hosting-760775150202423066/original/bd0a64f0-04c3-4f6d-aa51-409d8f61a250.jpeg,Robin,2015-05-17,f,t,Bos en Lommer,52.37922543915440,4.854762192664570,Entire condo,Entire home/apt,2,$180.00,2,0,,,,,,,
760785087595064449,https://www.airbnb.com/rooms/760785087595064449,2 Bedroom canal facing apartment in Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-760785087595064449/original/df4a5dbb-eb5d-4eca-8052-59c53690c5a5.jpeg,Amitesh,2017-03-21,f,t,Watergraafsmeer,52.35329443393170,4.941980765452140,Entire condo,Entire home/apt,4,$259.00,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
760895709972232855,https://www.airbnb.com/rooms/760895709972232855,Uniek grachtenpand met uitzicht op de oude kerk.,https://a0.muscache.com/pictures/miso/Hosting-760895709972232855/original/3dab8c6c-9164-4083-9266-6be65bbc2062.jpeg,Rae,2019-01-19,f,t,Centrum-West,52.372128950016400,4.898302969510590,Entire condo,Entire home/apt,4,$460.00,4,0,,,,,,,
760993016382262237,https://www.airbnb.com/rooms/760993016382262237,Cozy and chic 1-bedroom apartment in Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-760993016382262237/original/df3652a1-d5b8-4e11-a669-7c75c974bc7e.jpeg,Katrina,2014-06-14,f,t,De Baarsjes - Oud-West,52.3692681,4.8620772,Entire condo,Entire home/apt,2,$200.00,3,0,,,,,,,
761340868162744504,https://www.airbnb.com/rooms/761340868162744504,"Luxurious, Spacious (160m2) and new apartment",https://a0.muscache.com/pictures/miso/Hosting-761340868162744504/original/0d81d878-caf2-4ebc-b5c4-7cea8999bc6d.jpeg,Rene,2013-05-26,f,t,Oud-Noord,52.3945571,4.899295900000000,Entire condo,Entire home/apt,4,$313.00,1,0,,,,,,,
761359724135775339,https://www.airbnb.com/rooms/761359724135775339,Licht appartement in Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-761359724135775339/original/ba6567a7-afe9-437d-828f-c6e3e74f0af2.jpeg,Kenza,2017-08-05,f,t,Westerpark,52.3735547,4.874837600000000,Entire rental unit,Entire home/apt,2,$161.00,1,0,,,,,,,
761483250623474610,https://www.airbnb.com/rooms/761483250623474610,Prachtig appartement in de Pijp,https://a0.muscache.com/pictures/miso/Hosting-761483250623474610/original/8d311de1-825e-431d-a926-c1340a941b38.jpeg,Steyn,2016-01-14,f,t,De Pijp - Rivierenbuurt,52.3568,4.88829,Entire rental unit,Entire home/apt,2,$250.00,2,0,,,,,,,
761540014385693312,https://www.airbnb.com/rooms/761540014385693312,Huis met dakterras en 2 verdiepingen in Adam West,https://a0.muscache.com/pictures/55698ac4-d5a3-403c-b124-51b2c6fe0f61.jpg,Hanneke,2016-10-14,f,t,Bos en Lommer,52.37717,4.86107,Entire condo,Entire home/apt,2,$248.00,3,0,,,,,,,
761544291475051686,https://www.airbnb.com/rooms/761544291475051686,Big 4 bedroom canal apartment,https://a0.muscache.com/pictures/miso/Hosting-761544291475051686/original/d1c61bd1-1125-489b-b2e7-2a68a10f37b6.jpeg,Thijmen,2020-07-03,f,t,Centrum-West,52.38062,4.88917,Entire rental unit,Entire home/apt,8,$800.00,4,0,,,,,,,
761596977730768099,https://www.airbnb.com/rooms/761596977730768099,Ground floor apartment Amsterdam,https://a0.muscache.com/pictures/6977b174-0ed1-4adf-981b-e6e453995586.jpg,Michelle,2014-03-23,f,t,Zuid,52.34657522830110,4.847500994261640,Entire rental unit,Entire home/apt,2,$150.00,5,0,,,,,,,
761620792449411192,https://www.airbnb.com/rooms/761620792449411192,Cute apartment near Vondelpark,https://a0.muscache.com/pictures/miso/Hosting-761620792449411192/original/f82535f1-80e9-43c8-af2b-8cfc8154822e.jpeg,Charlotte,2016-09-21,f,t,Zuid,52.34959806399310,4.862873340091800,Entire rental unit,Entire home/apt,2,$129.00,4,0,,,,,,,
762059613728755322,https://www.airbnb.com/rooms/762059613728755322,Cozy courtyard room in the old center,https://a0.muscache.com/pictures/miso/Hosting-762059613728755322/original/72f0894d-cf9f-4e8c-bf51-17263e38a364.jpeg,Olivier,2022-11-17,f,t,Centrum-Oost,52.36528330000000,4.8819884,Private room in rental unit,Private room,2,$77.00,2,0,,,,,,,
762063340023678057,https://www.airbnb.com/rooms/762063340023678057,Cozy dormer room in the old center,https://a0.muscache.com/pictures/miso/Hosting-762063340023678057/original/76219109-3ff9-4014-b80f-8b4b8f9baeea.jpeg,Olivier,2022-11-17,f,t,Centrum-Oost,52.36528330000000,4.8819884,Private room in rental unit,Private room,2,$80.00,2,0,,,,,,,
762138545895846838,https://www.airbnb.com/rooms/762138545895846838,Luxury Penthouse with 360 views,https://a0.muscache.com/pictures/miso/Hosting-762138545895846838/original/0525bf5b-557d-4d42-a888-d7453f022c76.jpeg,Alexa,2022-11-17,f,t,Centrum-Oost,52.3591759,4.896605,Entire rental unit,Entire home/apt,4,$330.00,1,0,,,,,,,
762181837260109085,https://www.airbnb.com/rooms/762181837260109085,Cozy 2 bedroom + garden,https://a0.muscache.com/pictures/miso/Hosting-762181837260109085/original/4919fa46-0dbe-45a7-aa51-81571e25242c.png,Fabio,2014-10-29,f,t,De Pijp - Rivierenbuurt,52.3417799,4.8992723,Entire rental unit,Entire home/apt,4,$165.00,2,0,,,,,,,
762375744131886018,https://www.airbnb.com/rooms/762375744131886018,Lovely and renovated apartment!,https://a0.muscache.com/pictures/miso/Hosting-762375744131886018/original/79d10096-2024-4986-bd15-207166ccad0c.jpeg,Frank,2014-07-07,f,t,Zuid,52.35052,4.85947,Entire rental unit,Entire home/apt,2,$250.00,5,0,,,,,,,
762823276979358710,https://www.airbnb.com/rooms/762823276979358710,"Lovely house with garden, central location",https://a0.muscache.com/pictures/miso/Hosting-762823276979358710/original/feec49d1-da04-416e-acfe-1ea73bd2b990.jpeg,Tess,2022-11-18,f,t,De Pijp - Rivierenbuurt,52.341787268501300,4.904708649144450,Entire condo,Entire home/apt,2,$268.00,2,0,,,,,,,
762980020939945148,https://www.airbnb.com/rooms/762980020939945148,"Private Room 6 Persons Amsterdam,",https://a0.muscache.com/pictures/miso/Hosting-762980020939945148/original/cb515aa3-0723-498d-8b8f-1476868758a0.jpeg,Akhmad,2022-11-07,f,t,Oud-Noord,52.385426128519100,4.923446616137910,Room in hotel,Private room,6,$100.00,1,0,,,,,,,
763022647400877982,https://www.airbnb.com/rooms/763022647400877982,Private Room For 8 Persons Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-763022647400877982/original/f1fe7d5b-8125-4279-b53e-200437d0cca3.jpeg,Akhmad,2022-11-07,f,t,Oud-Noord,52.385782619260300,4.921368971984470,Room in hotel,Private room,8,$150.00,1,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0
763406183237760635,https://www.airbnb.com/rooms/763406183237760635,Canal view Amsterdam apartment!,https://a0.muscache.com/pictures/miso/Hosting-763406183237760635/original/412548e9-995a-4446-848f-7d22cb9715da.jpeg,MinJi,2013-07-31,f,t,Bos en Lommer,52.37646292341930,4.839031192590320,Entire rental unit,Entire home/apt,4,$200.00,3,0,,,,,,,
763536790924600180,https://www.airbnb.com/rooms/763536790924600180,Cosy Studio Amsterdam ArenA,https://a0.muscache.com/pictures/miso/Hosting-763536790924600180/original/c5247673-ce7a-4b75-8cbe-d0ddf7cf52b5.jpeg,Yasmina,2016-03-18,f,t,Bijlmer-Centrum,52.318462815566400,4.942854233086110,Entire condo,Entire home/apt,2,$97.00,1,0,,,,,,,
763563856973162941,https://www.airbnb.com/rooms/763563856973162941,Ruim en gezellig familiehuis,https://a0.muscache.com/pictures/miso/Hosting-763563856973162941/original/0c7a4b15-ad91-4a3a-a5ee-c0865fb742d0.jpeg,Tom,2015-03-29,f,t,Bos en Lommer,52.380232114851100,4.849531563889130,Entire home,Entire home/apt,4,$176.00,7,0,,,,,,,
763605219758669878,https://www.airbnb.com/rooms/763605219758669878,Cozy appartment near city centre,https://a0.muscache.com/pictures/miso/Hosting-763605219758669878/original/56201289-ee03-48d3-99c6-ebb5bac91892.jpeg,Sanne,2016-05-27,f,t,De Baarsjes - Oud-West,52.37495,4.86164,Entire rental unit,Entire home/apt,2,$149.00,2,0,,,,,,,
763639943044521898,https://www.airbnb.com/rooms/763639943044521898,Sunny apartment in trendy Oost,https://a0.muscache.com/pictures/miso/Hosting-763639943044521898/original/2054eaa4-7f16-4bfb-9479-6ca7960214a1.jpeg,Judith,2014-10-15,f,t,Oud-Oost,52.3602666,4.9285163,Entire rental unit,Entire home/apt,2,$230.00,3,0,,,,,,,
763664526435168869,https://www.airbnb.com/rooms/763664526435168869,Beautiful apartment in heart of Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-763664526435168869/original/9af0a8d9-cfd3-4b08-ad0d-641c24f58ff6.jpeg,Olaf,2014-05-08,f,t,De Pijp - Rivierenbuurt,52.348710744335100,4.888499267399310,Entire rental unit,Entire home/apt,2,$229.00,1,0,,,,,,,
763771315487569246,https://www.airbnb.com/rooms/763771315487569246,Loft in the centre,https://a0.muscache.com/pictures/858a2ae6-862f-4e39-8850-d6ab6285c8fb.jpg,Sam,2013-08-05,f,t,De Pijp - Rivierenbuurt,52.34576152079500,4.905478724884340,Entire rental unit,Entire home/apt,4,$360.00,2,0,,,,,,,
763813297479039579,https://www.airbnb.com/rooms/763813297479039579,Perfect Hideaway Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-763813297479039579/original/e92af253-106b-4878-a5fd-1edd75562faa.jpeg,Ruben,2013-02-01,f,t,Watergraafsmeer,52.34277701214710,4.923811733605400,Entire rental unit,Entire home/apt,2,$170.00,2,0,,,,,,,
763818232431534462,https://www.airbnb.com/rooms/763818232431534462,"Simple stay in amazing location (small, 1 person)",https://a0.muscache.com/pictures/miso/Hosting-763818232431534462/original/0edfd38e-11dc-48d3-bea8-ff7c408b4735.jpeg,Karina,2017-04-19,f,t,Centrum-Oost,52.362969,4.905054,Entire rental unit,Entire home/apt,1,$72.00,1,0,,,,,,,
764220659794995887,https://www.airbnb.com/rooms/764220659794995887,Cozy apartment near local market,https://a0.muscache.com/pictures/miso/Hosting-764220659794995887/original/b775db82-5033-41d1-b186-66d9c843ad89.jpeg,Julia,2013-05-30,f,t,Oud-Oost,52.36234966052930,4.928189255297180,Entire rental unit,Entire home/apt,3,$300.00,2,0,,,,,,,
764307959761534937,https://www.airbnb.com/rooms/764307959761534937,Uniek Amsterdams dijkhuis,https://a0.muscache.com/pictures/miso/Hosting-764307959761534937/original/5b00ca73-8c73-41a8-858b-8b9bff2a0d80.jpeg,Matthijs,2014-09-07,f,t,Oud-Noord,52.38901898123160,4.9468244350978000,Entire home,Entire home/apt,4,$249.00,4,0,,,,,,,
764374388142609740,https://www.airbnb.com/rooms/764374388142609740,Stylish 2 bed near Vondelpark & the city,https://a0.muscache.com/pictures/miso/Hosting-764374388142609740/original/cc2d18c2-6ae2-4fac-b54d-da983cb0779f.jpeg,Oliver,2014-08-10,f,t,De Baarsjes - Oud-West,52.3618929,4.864049900000000,Entire condo,Entire home/apt,4,$509.00,4,0,,,,,,,
764395275268382190,https://www.airbnb.com/rooms/764395275268382190,Big house in central Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-764395275268382190/original/fa03fe2f-9106-445f-8384-d26f7a56cc8e.png,Thijs,2015-06-21,f,t,Westerpark,52.377286050900200,4.877454087488340,Entire rental unit,Entire home/apt,6,$550.00,1,0,,,,,,,
764401645462245796,https://www.airbnb.com/rooms/764401645462245796,Lovely Two Bedroom Apartment with Roof Terrace,https://a0.muscache.com/pictures/miso/Hosting-764401645462245796/original/7abd1d72-ac26-4220-9c00-d9feb7129033.jpeg,Paul,2017-01-11,f,t,Oostelijk Havengebied - Indische Buurt,52.36475428860860,4.936183769528930,Entire rental unit,Entire home/apt,3,$235.00,1,0,,,,,,,
764405066480406465,https://www.airbnb.com/rooms/764405066480406465,Art house in Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-764405066480406465/original/f900d605-8b59-4891-84d6-b33c5a6f4c7a.jpeg,Sara,2011-09-05,f,t,Oud-Oost,52.35638,4.92562,Entire rental unit,Entire home/apt,2,$299.00,1,0,,,,,,,
764425987371936184,https://www.airbnb.com/rooms/764425987371936184,Gerenoveerd appartement met tuin in centrum AMS.,https://a0.muscache.com/pictures/miso/Hosting-760639090632452048/original/7a7b5cf5-146f-47f6-9e94-6fa2b086e5e0.jpeg,Cecile,2017-06-05,f,t,Westerpark,52.38870365816760,4.881007508153800,Entire rental unit,Entire home/apt,4,$220.00,4,0,,,,,,,
764480482973019174,https://www.airbnb.com/rooms/764480482973019174,"Cosy, central located apartment",https://a0.muscache.com/pictures/9d4323b4-c80e-448a-bd05-b49280f83ec4.jpg,Eva,2014-08-18,f,t,Westerpark,52.388692821305400,4.885531364402310,Entire rental unit,Entire home/apt,4,$200.00,2,0,,,,,,,
764496995889396942,https://www.airbnb.com/rooms/764496995889396942,Apartment at the Vondelpark,https://a0.muscache.com/pictures/c5958761-4bab-4e8f-88f5-21122097f986.jpg,Robert,2018-02-11,f,t,Zuid,52.356831863718700,4.857126730688470,Entire rental unit,Entire home/apt,2,$232.00,4,0,,,,,,,
764502697368192722,https://www.airbnb.com/rooms/764502697368192722,Spacious groundfloor family home,https://a0.muscache.com/pictures/miso/Hosting-764502697368192722/original/95bf3150-5c11-4a6e-96f5-326f36281bed.jpeg,Kyra,2013-12-16,f,t,De Pijp - Rivierenbuurt,52.34943698326990,4.889063424710430,Entire home,Entire home/apt,4,$325.00,1,0,,,,,,,
764662465575753161,https://www.airbnb.com/rooms/764662465575753161,Beautiful Luxury Apartment,https://a0.muscache.com/pictures/miso/Hosting-764662465575753161/original/88ff091b-9843-4b86-9352-5c1b373cd6d6.jpeg,Giulio,2016-05-31,f,t,Slotervaart,52.36659395117490,4.836248676721200,Entire rental unit,Entire home/apt,2,$472.00,1,0,,,,,,,
764926470512044372,https://www.airbnb.com/rooms/764926470512044372,Hotel Weber Studio's,https://a0.muscache.com/pictures/prohost-api/Hosting-764926470512044372/original/63254c56-52e8-45cb-86ab-861cbb9b926c.jpeg,Hotel,2022-11-21,f,t,Centrum-Oost,52.3649685,4.8806111,Room in hotel,Private room,2,$129.00,7,0,,,,,,,
764999182710672663,https://www.airbnb.com/rooms/764999182710672663,J's Little Inn [2 Bedrooms],https://a0.muscache.com/pictures/miso/Hosting-764999182710672663/original/feeb02ac-067d-434c-9f4b-75a4bb0bfe6e.png,Jason,2018-07-29,t,t,Bijlmer-Centrum,52.32591130305770,4.946242169179100,Private room in condo,Private room,4,$130.00,3,0,,,,,,,
765099257555151103,https://www.airbnb.com/rooms/765099257555151103,New and Modern 2-bedroom Apartment in The Pijp,https://a0.muscache.com/pictures/miso/Hosting-765099257555151103/original/3b865432-3636-48be-ac8a-d72836c4d405.jpeg,Collin,2014-11-20,f,t,De Pijp - Rivierenbuurt,52.3538521,4.9002306,Entire rental unit,Entire home/apt,4,$250.00,5,0,,,,,,,
765109994100734021,https://www.airbnb.com/rooms/765109994100734021,Central canal facing apartment,https://a0.muscache.com/pictures/miso/Hosting-765109994100734021/original/37aa6d73-311a-41fc-910d-8eac437ea7ab.jpeg,Paris,2014-01-02,f,t,De Baarsjes - Oud-West,52.374736,4.8639478,Entire rental unit,Entire home/apt,2,$200.00,3,0,,,,,,,
765227621409474300,https://www.airbnb.com/rooms/765227621409474300,Light Filled City Apartment,https://a0.muscache.com/pictures/miso/Hosting-765227621409474300/original/4f97e6b6-67c0-4bd0-8fe7-612f1ef09eb5.jpeg,Anna,2012-09-22,f,t,Centrum-Oost,52.363352937456500,4.884603715869160,Entire rental unit,Entire home/apt,2,$191.00,1,0,,,,,,,
765631596418888274,https://www.airbnb.com/rooms/765631596418888274,2 slaapkamer appartement,https://a0.muscache.com/pictures/miso/Hosting-765631596418888274/original/6f7bc5ad-4cb0-4bf6-b252-f4641b07d301.jpeg,Victoria,2022-11-22,f,f,Zuid,52.36167,4.88257,Entire rental unit,Entire home/apt,3,$200.00,7,0,,,,,,,
