address,id,lat,lng,location,name,,,
St. Micheals Court,75256,51.516077438668,-0.011465522163278,London,Church of Sasha,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=75256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75256
77 Bedford Hill,75264,51.442729949951,-0.14942219853401,London,Banana Cabaret,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=75264,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75264
,76040,51.597164,-0.109,London,driving lessons,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76040,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76040
,76094,51.481519226857,0.034883120347646,London,Beyaz Show :),Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76094,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76094
,76163,51.562472285566,0.03982480857597,London,Carrick,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76163,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76163
,76184,51.617141,-0.289752,London,La Bloc,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76184,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76184
,76307,51.430451,-0.123465,London,Terri's Den of Iniquityi,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76307,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76307
,76356,51.481493490661,0.034928931952152,London,Leyla İle Mecnun Keyfinde :),Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=76356,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76356
,77157,51.446357351306,-0.05068548296927,London,Gaida's,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=77157,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=77157
,77750,51.481497716572,-0.45136211609139,London,British Airways T1 Lounge,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=77750,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=77750
,78410,51.442545,-0.132672,London,Thornton Palace,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=78410,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78410
,78508,51.55787,-0.282605,London,Eddie Izzard Wembley Arena,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=78508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78508
,78814,51.407696839121,-0.29772364575024,London,Berlin Park,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=78814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78814
,79279,51.481498670499,0.034762917959477,London,Beyazshow 👏,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=79279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79279
,79396,51.523162677631,-0.21677063930725,London,Channelflip Green-Screen Studios,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=79396,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79396
,79688,51.408083128659,-0.12128762324424,London,Norbury Comedy Club,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=79688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79688
,79700,51.460627,-0.222462,London,Mums Office,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=79700,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79700
,79859,51.392954,-0.114037,London,Norbury Comedy Club,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=79859,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79859
,80079,51.49784,-0.034362,London,Chez Illi & Billie,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=80079,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80079
,80260,51.47118,-0.35585,London,Urlete De Animale Triste,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=80260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80260
,80320,51.431397315296,-0.33791542053223,London,Onion Waffle,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=80320,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80320
,80768,51.52795,0.033043,London,Sunå,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=80768,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80768
,81107,51.374155,-0.102142,London,Shoooosh,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=81107,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81107
,81259,51.473735,-0.464811,London,T Town Bound,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=81259,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81259
,81336,51.616741,-0.005822,London,The Internet,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=81336,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81336
,81437,51.58959,0.227348,London,Laz'mou,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=81437,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81437
55 Hoe Street,81951,51.58911226168,-0.021405275339538,London,Guffaw comedy club upstairs at ye olde rose & crown theatre pub,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=81951,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81951
,82145,51.40661,-0.22503,London,Santas Circus,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=82145,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82145
,82154,51.482046,-0.252501,London,Nest Fest Parte Deux,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=82154,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82154
Secrets,82260,51.56559,0.217326,London,The Chamber Of Secrets,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=82260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82260
,83070,51.481587,0.034831,London,Ben De Ozledim 👍☺️,Comedy Club,http://tour-pedia.org/api/getPlaceDetails?id=83070,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83070
5 Sloane Terrace,36015,51.493617296219,-0.157258,London,Cadogan Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=36015,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36015
Belvedere Rd.,36016,51.506505415849,-0.11671900749207,London,Queen Elizabeth Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=36016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36016
490 Commercial Rd,36052,51.512794816191,-0.044041586493342,London,Troxy,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=36052,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36052
Wood Green,36062,51.60143,-0.11808,London,Paddock Coach Park,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=36062,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36062
310 Uxbridge Rd.,39058,51.506418603013,-0.231614112854,London,Bush Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=39058,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39058
,40683,51.372482889246,-0.09592929696563,London,Ashcroft Theatre,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=40683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40683
1 North Audley Street,47471,51.513124824577,-0.15300698086292,London,One Mayfair,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=47471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=47471
Lovelace Rd.,51861,51.441482618769,-0.09714014478717,London,All Saints Church,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=51861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=51861
Rushey Green,51875,51.4453999,-0.0171819,London,Saint Mary The Virgin,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=51875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=51875
,51985,51.57276620115,-0.31786919926407,London,Beverly Road,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=51985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=51985
,52222,51.590853,-0.012923,London,Walthamstow Assembly Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=52222,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=52222
Clapham High Street,53295,51.463894606141,-0.13171185116763,London,The RSC Rehearsal Rooms,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=53295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=53295
,53891,51.524441,-0.275706,London,Jyske Bank BOXEN,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=53891,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=53891
5 parkway,56812,51.564988360742,-0.14963077431054,London,jazzcafe,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=56812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56812
,59269,51.588616104646,-0.059878181009637,London,Boomtown Studios,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=59269,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=59269
,60722,51.365622351882,-0.30052601064195,London,Rave Chess,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=60722,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=60722
,61758,51.53152,-0.233087,London,Concert Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=61758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=61758
,63087,51.578968048096,-0.31220299005508,London,Orion Stadium,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=63087,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63087
,64946,51.536943491559,0.033627698172657,London,Banana's Cigar Den,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=64946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=64946
"1 Astbury Rd, London, Greater London SE15 2NL",65270,51.473403930664,-0.056189998984337,London,Astbury Castle,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=65270,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65270
,65508,51.583592,-0.004155,London,Labu,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=65508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65508
,65531,51.583564,-0.003996,London,Dal,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=65531,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=65531
,67179,51.615982564362,-0.36276285484166,London,Clarendon Muse,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=67179,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=67179
"77, Bedford Hill 
London, UNITED KINGDOM",70102,51.441555120409,-0.14241505132277,London,The Bedford Arms,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=70102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=70102
,70599,51.425163269043,-0.34933990240097,London,imfest,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=70599,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=70599
,73300,51.527923,-0.354132,London,Greenford Assembly Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=73300,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=73300
,74214,51.625597359813,-0.075148911936314,London,Millfield House,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=74214,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=74214
4 Princes Road,75180,51.45831444585,0.043555241293772,London,Prince and Princess Wedding Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=75180,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75180
Wishful Thinking,75945,51.532871687313,-0.17693536430146,London,Afraha Stadium Nakuru,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=75945,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=75945
,76457,51.619269857727,-0.063404318098723,London,Kervan Banqueting Suite,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=76457,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76457
100-108 Markfield Road,76948,51.583717346191,-0.064104996621609,London,Markfield Arts Ltd,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=76948,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76948
,77572,51.614444,0.003772,London,Rex,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=77572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=77572
,77767,51.588254,-0.005602,London,RS Lounge,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=77767,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=77767
,77816,51.42220750639,-0.01835972070694,London,Congregation crest in england,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=77816,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=77816
,78605,51.49669869567,-0.2104435788651,London,Kensington Olympia West Hall,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=78605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=78605
,79817,51.549478252071,-0.0117089076362,London,Hard Rock Calling VIP Area,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=79817,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79817
,79851,51.549904,-0.012727,London,Bruce Springsteen At Hard Rock Calling,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=79851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=79851
Mawney Road,80561,51.578472,0.176603,London,RUSSC,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=80561,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80561
,80933,51.471222,-0.355816,London,Hit,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=80933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=80933
,81708,51.48904,-0.272437,London,@Music,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=81708,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81708
,81985,51.557857,-0.074343,London,Net Music,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=81985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=81985
19 St. Stephens,82398,51.478078,-0.12183,London,Lietuvos Telekomas,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=82398,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82398
209 VIP Alley,82628,51.502316950431,0.0024016800416647,London,Box No.209 @02 Arena,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=82628,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82628
Selby Road,83141,51.607478,-0.078973,London,Thegraundselbymarque,Concert Hall,http://tour-pedia.org/api/getPlaceDetails?id=83141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83141
Hammersmith Road,36047,51.496213603546,-0.20994186401367,London,Olympia National Hall,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=36047,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36047
19 Beacon Rd,56547,51.451827,-0.004898,London,Hither Green & District Railwaymen's Social Club & Institute Ltd.,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=56547,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56547
Godstone Road,62640,51.322897813708,-0.10254775434177,London,Kenley Memorial Hall,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=62640,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=62640
112-114 North Acton Road,46705,51.530305925026,-0.2601957321167,London,Brightbox Marketing,Coworking Space,http://tour-pedia.org/api/getPlaceDetails?id=46705,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=46705
"21 Winchester Rd, 3rd Floor",51982,51.543194467513,-0.17258174969937,London,B-Better HipHop Company,Coworking Space,http://tour-pedia.org/api/getPlaceDetails?id=51982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=51982
St John's Wood Rd.,36007,51.529411544587,-0.17269134521484,London,Lord's Cricket Ground (MCC),Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=36007,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36007
Kennington Oval,36008,51.483736423825,-0.11495679616928,London,The Kia Oval,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=36008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36008
Overton Dr,39683,51.570306,0.031191,London,Wanstead and Snaresbrook Tennis & Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=39683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39683
Waterfall Rd,40742,51.625396944258,-0.12938976287842,London,Walker Cricket Ground,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=40742,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40742
Little Roke Rd.,44860,51.326186,-0.104437,London,Southern Railway & Kenley Cricket Cricket (SKRCC),Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=44860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=44860
,45584,51.59547,-0.185773,London,Finchley Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=45584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=45584
,45762,51.525294,-0.330157,London,Traiflinders Sports Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=45762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=45762
Lord's Cricket Ground,46308,51.529062411764,-0.17352703316044,London,Lord's Pavilion,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=46308,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=46308
Putney common,46619,51.467148898527,-0.23212909698486,London,Putney Common Cricket Pitch,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=46619,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=46619
,50007,51.448476922276,-0.096522689851211,London,Dulwich Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=50007,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=50007
Corfton Rd.,51102,51.518475655703,-0.2983769774437,London,Ealing Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=51102,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=51102
98 Plaistow Lane,55328,51.408709,0.028946,London,Bromley Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=55328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=55328
Oak Ave.,56226,51.57018726639,-0.44615766882488,London,Ickenham Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=56226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56226
,56290,51.416149300429,-0.021895425812632,London,Beckenham Cricket Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=56290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56290
Lime Meadow Avenue,56729,51.331071810084,-0.068200030434736,London,Old Mid-Whitgiftian Club,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=56729,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56729
Highgate Woods,56991,51.58204918482,-0.15044783381945,London,Highgate Woods Cricket Pitch,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=56991,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=56991
,57550,51.477863173087,0.027048663014245,London,Blackheath Crickett,Cricket Ground,http://tour-pedia.org/api/getPlaceDetails?id=57550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=57550
